"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"75","Illegitimate love child of #Strategy and #Creativity...Neither parent admits to having me. I<U+2019>m so much cooler online, but here to serve...cats.",65622,2202,31,50,"https://t.co/GPUescP1OR","EVE NOIR",2016-03-31 19:29:58,FALSE,FALSE,"digihttpster","Los Angeles, CA","en","715622180759810048",240,FALSE,"http://pbs.twimg.com/profile_images/730206495204200448/leG1E_sQ_normal.jpg"
"76","Geek, Techpreneur, Social Media, Marketing & Digital Producer at BBDO.",53358,312,1,22,"http://t.co/3Tl5U34vmh","Kyle Lukan",2013-04-28 13:14:07,FALSE,FALSE,"KyleLukan","New York,, United States","en","1386918840",188,FALSE,"http://pbs.twimg.com/profile_images/3625199564/68e42bd2dea4ca955989f29702bcbcf7_normal.jpeg"
"77","Wat up fam xD",425,34,109,191,NA,"Connor Komoroski",2014-04-13 18:15:22,FALSE,FALSE,"ckomo22","New Jersey, USA","en","2442088477",0,FALSE,"http://pbs.twimg.com/profile_images/602476656909910016/Zd7l316n_normal.jpg"
"78","<U+0E0A><U+0E48><U+0E27><U+0E22><U+0E19><U+0E33><U+0E1E><U+0E32><U+0E04><U+0E27><U+0E32><U+0E21><U+0E2A><U+0E38><U+0E02><U+0E21><U+0E32><U+0E43><U+0E2B><U+0E49><U+0E01><U+0E39><U+0E17><U+0E35>",34495,196,2461,375,NA,"<U+0E1E><U+0E19><U+0E07>.<U+0E02><U+0E31><U+0E1A><U+0E23><U+0E16><U+0E2A><U+0E48><U+0E27><U+0E19><U+0E1A><U+0E38><U+0E04><U+0E04><U+0E25>",2012-02-07 05:27:40,FALSE,FALSE,"bankzmc","BKK/Thailand","en","485415552",2,FALSE,"http://pbs.twimg.com/profile_images/832425597242478593/3rvm2MRj_normal.jpg"
"79","Do not forget that life holds you in its hands; it will not let you fall.",3481,23,481,28,NA,"Jessica Oulton",2009-10-04 01:57:32,FALSE,FALSE,"jessloulton","Massachusetts","en","79619278",1,FALSE,"http://pbs.twimg.com/profile_images/448809325603991553/1kq2xCcv_normal.jpeg"
"80","Cheesecakes and @LadyGaga over sex.",90425,802,1572,310,"https://t.co/9x7lDBRAUJ","Sharad",2011-03-08 17:25:30,FALSE,FALSE,"OmgSharad","Mumbai, India","en","262741625",21,FALSE,"http://pbs.twimg.com/profile_images/832713054873755649/kF1Q1OrS_normal.jpg"
"81","Ad Age is the leading global source of news, intelligence and conversation for marketing and media communities. https://t.co/1iNsrtegT5 https://t.co/pj66iVVh6G",62165,927456,606,12048,"http://t.co/sy4FPwsQ56","Ad Age",2008-01-21 04:14:09,FALSE,TRUE,"adage","New York and beyond...","en","12480582",26596,FALSE,"http://pbs.twimg.com/profile_images/639157465469349888/-uA7RC6g_normal.jpg"
"82","<U+25CB>Born in 1995<U+25CF>  || Barcelona.",3253,259,11909,226,"https://t.co/nZbCAjnwL5","Pablo Vila Galan",2012-01-29 16:34:40,FALSE,FALSE,"PabloVilaGalan","WORLD","es","477839492",0,FALSE,"http://pbs.twimg.com/profile_images/567701801655209985/j2EYb-oj_normal.jpeg"
"83","Can't we get an alternate ending?",33,40,98,118,NA,"milan pls",2016-03-15 17:43:32,FALSE,FALSE,"nuzzmxx","Wroc<U+0142>aw, Polska","pl","709797188843520001",0,FALSE,"http://pbs.twimg.com/profile_images/832627554972475392/DVzN-b9M_normal.jpg"
"84","LiFE iMiTATES ART. Followed by Lady Gaga {13-05-14}.",41717,2107,21840,1410,NA,"Dua Lipa.",2009-07-10 00:33:16,FALSE,FALSE,"iHeyJulio","Oaxaca, M<U+00E9>xico ","es","55414703",37,FALSE,"http://pbs.twimg.com/profile_images/828660938156957697/K0yeUivy_normal.jpg"
"85","nasty woman in the making.",4116,277,17063,691,"https://t.co/5qBO51SNFE","abbs<ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F>",2015-10-27 00:49:09,FALSE,FALSE,"abbeyyrrose","Alabama","en","4029936252",1,FALSE,"http://pbs.twimg.com/profile_images/824353462695710720/P5Bu2GeZ_normal.jpg"
"86","single dad. melb, fl. stand up comic, writer, wanna be actor, Parlayjay tees.  #makemefamous

facebook/Jay vargo",4563,216,1389,399,NA,"jay vargo / comedy",2013-07-04 02:06:15,FALSE,FALSE,"parlayjay41366","florida","en","1567081824",6,FALSE,"http://pbs.twimg.com/profile_images/449675453088157696/iNye7Ln__normal.jpeg"
"87","Selena,She is very Strong<ed><U+00A0><U+00BD><ed><U+00B2><U+0099> 
I'm Selenator<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
I'm Belieber<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
I believe you Justin<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
I believe you Selena<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
We Are Here For You<ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",434,111,715,414,NA,"Gee Bieber",2014-12-14 14:42:58,FALSE,FALSE,"giih321carvalho","S<U+00E3>o Paulo, Brasil","pt","2921427087",1,FALSE,"http://pbs.twimg.com/profile_images/811721380106502144/UZseryq4_normal.jpg"
"88","The hottest Producer, DROPPING  INDUSTRY, HEAT!!, iGrind HARD!! contact zoecitybeats@gmail.com
https://t.co/62SKco87eQ",5651,511,38,368,"https://t.co/egM3gYC4bo","ZOECITY BEATS",2010-05-28 19:49:33,FALSE,FALSE,"ZoeCityBeats","ON MY WAY TO THE TOP!!!!","en","149239313",34,FALSE,"http://pbs.twimg.com/profile_images/2236381335/image_normal.jpg"
"89","Odd Petals",9200,2462,9394,3780,NA,"Cassie<ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>",2015-01-17 17:55:15,FALSE,FALSE,"cassiebouchie","Canada","en","2982783597",4,FALSE,"http://pbs.twimg.com/profile_images/831575631875960833/6j-Vpke__normal.jpg"
"90","Belieber from the heart - isidora valentina - justin bieber -  Belieber -hailey baldwin - baldwiner<U+2764> PURPOSE TOUR<U+2764>",452,187,2678,227,NA,"x_womanbelieve",2016-11-06 19:55:50,FALSE,FALSE,"isi_swagjb","Vi<U+00F1>a del Mar, Chile","es","795354021095755780",0,FALSE,"http://pbs.twimg.com/profile_images/824751837156933635/ESdga9vC_normal.jpg"
"91","Joanne | Oct 21st",23209,3068,15886,3135,NA,"Z",2009-09-23 02:21:29,FALSE,FALSE,"GagaYouNI","Australia","en","76531906",25,FALSE,"http://pbs.twimg.com/profile_images/809188831282884608/jpWWYlMD_normal.jpg"
"92","Phhhoto/Sc: andrea_tenorio <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>",9957,425,521,787,NA,"Andrea",2013-02-11 03:26:43,FALSE,FALSE,"_AndreaTenorio","Ecuador  ","es","1167699204",1,FALSE,"http://pbs.twimg.com/profile_images/810644134788743168/UHlZ1hef_normal.jpg"
"93","20 | Business student #ENCGM '19 | Eclectic | #Neffree lover",27324,1293,22184,883,NA,"Sarah W. (Unsweet)",2009-10-29 18:47:16,FALSE,FALSE,"SarahHumanoid","Marrakesh","en","86134435",14,FALSE,"http://pbs.twimg.com/profile_images/820450884274491393/fpa7Giok_normal.jpg"
"94","blanco o negro, nunca gris.",16184,522,3433,2448,NA,"mario",2009-04-20 05:58:41,FALSE,FALSE,"_mariomc","Monterrey, M<U+00E9>xico","en","33442054",11,FALSE,"http://pbs.twimg.com/profile_images/824328196502016001/JkXqUgon_normal.jpg"
"95","Dracarys <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Estudi<U+00E9> Ingenier<U+00ED>a Geod<U+00E9>sica pero ahora me arrepiento. Antes era m<U+00E1>s tolerante con la ignorancia hasta que me rob<U+00F3> el futuro y la juventud <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",138252,1042,8013,986,"https://t.co/DlfNXHV06A","Ed'<ed><U+00A0><U+00BD><ed><U+00B0><U+0089><ed><U+00A0><U+00BE><ed><U+00B4><U+0096>",2009-06-25 17:14:34,FALSE,FALSE,"edjoeheras","Venezuela, lamentablemente. ","es","50704485",39,FALSE,"http://pbs.twimg.com/profile_images/830578371138568192/hrB_hmkV_normal.jpg"
"96","Mom, Social Media Addict, Blogger",246910,52710,2842,34442,"http://t.co/hqYIlbVaPl","Lisa",2007-11-08 03:50:58,FALSE,FALSE,"blm03","Chicagoland","en","10054832",2920,FALSE,"http://pbs.twimg.com/profile_images/758708542626902016/qYl0nqO__normal.jpg"
"97","1<U+FE0F><U+20E3>8<U+FE0F><U+20E3> years<ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> I FOLLOW LITTLE MONSTERS BACK <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>Peruvian <U+2728><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> Little Monster since 2009 <ed><U+00A0><U+00BE><ed><U+00B6><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> I went to the BTWBall 23.11.2012<ed><U+00A0><U+00BC><ed><U+00BE><U+0086> #JoanneVibes to all<ed><U+00A0><U+00BC><ed><U+00BC><U+00B8>",6278,275,4400,251,"https://t.co/7WZjCyjfmr","<U+2743>Mistaken for love<U+2743>",2011-01-24 23:28:56,FALSE,FALSE,"ddiamondheaartt","Trujillo, Peru","es","242511063",5,FALSE,"http://pbs.twimg.com/profile_images/828386860820992002/hEd7huPk_normal.jpg"
"98","It's all #binary to me. #Coffee & #IOT - it's a life. I mess around on the #internet - not too serious about most anything. One life. Live it.",81093,2850,564,1,"https://t.co/0OZQFZaZ03","SaffaBuzz",2016-07-19 11:49:55,FALSE,FALSE,"BuzzSaffa","Social Media","en","755369070376148994",9170,FALSE,"http://pbs.twimg.com/profile_images/755370150677909504/cXdgcJOy_normal.jpg"
"99","just another dude",6298,74,3267,152,"https://t.co/8b1DLSYNap","Guy Over You",2013-09-30 06:38:55,FALSE,FALSE,"MusicNtTheBling","Puducherry","en","1919155622",2,FALSE,"http://pbs.twimg.com/profile_images/832290132346564608/kasUp0fG_normal.jpg"
"100","",18196,12936,204,941,"https://t.co/DSrrAT5QiC","Raffl<U+00E9>z Mo",2012-07-01 03:44:11,FALSE,FALSE,"rafflezmo","WORLD","id","623459424",5,FALSE,"http://pbs.twimg.com/profile_images/832523967751548928/G4Hm9uFu_normal.jpg"
"101","Advertising. Future writer / filmmaker. Art lover in all its forms.",3828,904,18222,1876,NA,"John Wayne",2010-08-06 21:56:59,FALSE,FALSE,"John_Wayne666","BRASIL","pt","175535874",21,FALSE,"http://pbs.twimg.com/profile_images/826516543626305536/dWZ-oem0_normal.jpg"
"102","321 536-3485",68050,848970,215,265802,NA,"Social Stocks Now",2012-06-18 14:48:03,FALSE,FALSE,"socialstocksnow","USA","en","611817117",1861,FALSE,"http://pbs.twimg.com/profile_images/826466349618601984/KTetTsa2_normal.jpg"
"103","",34904,1768,6920,2381,NA,"aldana robles",2014-01-25 01:16:48,FALSE,FALSE,"aldana_robles","Argentina","es","2302571530",23,FALSE,"http://pbs.twimg.com/profile_images/426901343018950656/tss2Gtrh_normal.jpeg"
"104","My heart can beat with bricks and strings #PERFECTILLUSION",14074,2479,13767,2018,"https://t.co/RJzSZQBEsK","PERFECT ILLUSION",2010-12-15 15:17:45,FALSE,FALSE,"gabo_ardila","Colombia","es","226967593",39,FALSE,"http://pbs.twimg.com/profile_images/773567039764041728/HNFO8kcI_normal.jpg"
"105","What's the point in playing a game you're gonna lose?  || Sher. || Camila Boy.  OT5. <ed><U+00A0><U+00BD><ed><U+00B2><U+009E> 16. <U+264B>",31274,309,46813,199,"https://t.co/cEf966pvu1","Alejo.",2015-06-22 06:34:43,FALSE,FALSE,"TMG_FH","Bogot<U+00E1>, Colombia","es","3340683371",13,FALSE,"http://pbs.twimg.com/profile_images/830654411764535296/ubN_9qBK_normal.jpg"
"106","#727TourMonterrey<U+2708><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>
Lady Gaga, Katy Perry, Fifth Harmony, Lana del Rey, Marina and the Diamonds, all queens<ed><U+00A0><U+00BD><ed><U+00B2><U+009C>",2408,126,5896,426,NA,"Jesus/JOANNE/KP4",2017-02-01 04:49:12,FALSE,FALSE,"jesuspag6","Somewhere in the world...","en","826653604043911174",4,FALSE,"http://pbs.twimg.com/profile_images/828804483220070401/9jZGJ50S_normal.jpg"
"107","13/02~28/05 <U+00AB>Space is disease and danger wrapped in darkness and silence<U+00BB> I'm not a psychopath. I'm a high-functioning sociopath <U+00AB>Always with you David Bisbal<U+00BB>",325510,2222,72733,551,"https://t.co/nCxqqCnzYn","Paula",2012-05-03 14:29:24,FALSE,FALSE,"Itxsciencebro","Gotham // Hogwarts","es","570019372",169,FALSE,"http://pbs.twimg.com/profile_images/829810889394122753/X2PVQSpK_normal.jpg"
"108","",1905,602,1,66,NA,"Indra Abidin",2009-08-31 07:08:45,FALSE,FALSE,"iabidin","<U+00DC>T: -6.298904,106.820532","en","70335159",16,FALSE,"http://pbs.twimg.com/profile_images/1166080929/2085_normal.jpeg"
"109","<U+2A3A> <U+20AA> <U+00F8> lll <U+00B7>o. <U+2661> <U+221E>
I was born to survive, I was born to be brave, I was born this way.",50786,728,10857,920,"https://t.co/hoMPNhvp5Y","<U+2A3A> Agustina <U+2A3A>",2014-02-21 18:41:05,FALSE,FALSE,"AgustinaEchelon","Rosario, Argentina","es","2355193106",30,FALSE,"http://pbs.twimg.com/profile_images/830240315508457472/-LV6lVhE_normal.jpg"
"110","Ewok conservationist by day. Your wet dream by night",16789,521,409,2649,NA,"Sean Bateman",2009-03-11 07:40:36,FALSE,FALSE,"Seanatonin","Trail, BC","en","23735750",22,FALSE,"http://pbs.twimg.com/profile_images/798085796158787584/z5ZN_Ett_normal.jpg"
"111","Author of Relevance Raises Response: How to Engage & Acquire with Mobile Marketing | Purchase @ https://t.co/cUmvDMidyt | https://t.co/e0vHwqAniU | @purplegator",31956,8871,620,9216,"http://t.co/hwXi8EmFPJ","Bob Bentz",2008-07-10 01:27:36,FALSE,FALSE,"BobBentz","Philadelphia","en","15372634",623,FALSE,"http://pbs.twimg.com/profile_images/538492103861346305/LFa71ibH_normal.jpeg"
"112","Apasionado por lo q deseo y quiero, cachondo, morboso, sin pedos",239,7,162,139,NA,"josh",2015-06-03 23:52:54,FALSE,FALSE,"pankkoss","M<U+00E9>xico","es","3235478886",1,FALSE,"http://pbs.twimg.com/profile_images/831007497913643009/wPsrnacV_normal.jpg"
"113","Little Monster | Lady Gaga | Writer",27990,1015,21631,2047,NA,"Hazel Grace! |-/",2009-11-21 09:12:45,FALSE,FALSE,"GraSodsod","221B Baker Street","en","91537404",14,FALSE,"http://pbs.twimg.com/profile_images/831162016723148803/7BSmJ0Do_normal.jpg"
"114","NASCAR, 18, 24, 41, 42 SEC GATORS COLTS & BRONCOS, LOVES ALL ANIMALS. OPINIONS ARE MY OWN.#TongueoutTuesday #ThirstyThursday #ManicMonday & #FangFriday creator.",143700,4566,126155,5022,NA,"Diane",2014-01-23 21:28:41,FALSE,FALSE,"kitawny24","South Florida","en","2300072955",564,FALSE,"http://pbs.twimg.com/profile_images/791020052443201544/D6QylzNy_normal.jpg"
"115","Spent many years chasing & promoting a rugby ball. Now I'm running with a different ball, developing Pro American Arena Football in China & around the world!",25422,3628,9643,915,"https://t.co/3P7AsXE4Uj","David Niu",2010-03-14 18:42:05,FALSE,FALSE,"davidniu7","Philadelphia, PA","en","123025122",89,FALSE,"http://pbs.twimg.com/profile_images/698333271332102144/37fnNubx_normal.jpg"
"116","#CowboysNation follows Zesty #NFL #Cowboys for the freshest pro football stories from #Dallas #Texas. #GoBoys!",8765,3690,28638,1077,"https://t.co/bShZJ2e7RF","Zesty NFL Cowboys",2016-03-27 23:11:28,FALSE,FALSE,"zesty_cowboys","Dallas, TX","en","714228370586931201",236,FALSE,"http://pbs.twimg.com/profile_images/714229296236257280/spFQhG_d_normal.jpg"
"117","Nacio el 1 de marzo de 1994 a las 12:56:08 y nuestra razon de ser Beliebers. @justinbieber Me siguio <U+00E9>l 22/12/16 es perfecto gracias!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",72,106,184,378,NA,"JustinBieberWorld PT",2016-11-02 02:15:18,FALSE,FALSE,"01Beliebers1994","Ontario, Canada","es","793637579031736320",0,FALSE,"http://pbs.twimg.com/profile_images/794001015414652928/siCbQMLL_normal.jpg"
"118","@luv_daian has my<U+2763>my party and I'll cry",95064,900,94449,421,"https://t.co/QVWGB8Mdyg","Tired Blue Boy <U+2693><U+FE0F>",2013-08-17 17:26:33,FALSE,FALSE,"EliasTheSailor","Climaxing ","en","1678755890",31,FALSE,"http://pbs.twimg.com/profile_images/828859697205612544/ioN9demR_normal.jpg"
"119","Futuro ingeniero en tecnolog<U+00ED>as ambientales. 19 a<U+00F1>os, perdido en Madrid, sin un rumbo fijo y con muchas ganas de vivir el presente",6784,511,2697,444,NA,"Deivid",2011-05-20 22:44:53,FALSE,FALSE,"deividtheking","Espa<U+00F1>a, Madrid","es","302284333",8,FALSE,"http://pbs.twimg.com/profile_images/765978680120053760/I5oiPYWX_normal.jpg"
"120","Si re<U+00ED>r alarga la vida ahora soy inmortal. El Psy Kongroo.",39222,553,13983,41,"https://t.co/NQrDmyJpLT","Sa-kun",2012-09-11 16:24:51,FALSE,FALSE,"DarkSakuray","Al fondo a la derecha","xx-lc","817729038",10,FALSE,"http://pbs.twimg.com/profile_images/767211941379076097/vNrUZR_5_normal.jpg"
"121","Digital Marketing Manager | Social Media Specialist | Digital Media Consultant",3988,874,59,882,"https://t.co/JSaa45YQZk","Chitra",2011-05-20 12:19:57,FALSE,FALSE,"ChitraSChauhan","India","en","301992320",273,FALSE,"http://pbs.twimg.com/profile_images/2434098806/hkixx681i4f8ghsqykxv_normal.jpeg"
"122","grammy nominated
 singer songwriter",446,1983,4,1100,"http://t.co/u7cLCM5l3C","chipdaysmusic",2009-04-12 18:37:00,FALSE,FALSE,"chipdaysmusic","ATL, NYC, LA, MIA","en","30696144",13,FALSE,"http://pbs.twimg.com/profile_images/378800000416152330/cdec1d0bbb71fd11c248e133a8afb7d8_normal.jpeg"
"123","LOVE GAGA",2651,36,77,66,NA,"Mirela Paiva",2015-11-25 19:18:21,FALSE,FALSE,"mirelamonster","Brasil","pt","4277467097",2,FALSE,"http://pbs.twimg.com/profile_images/669596521202122752/zRWgfNOj_normal.jpg"
"124","A boy with a million dreams<U+2728>",7726,280,11630,989,NA,"Sergio De La Croix",2012-09-11 03:05:01,FALSE,FALSE,"Serj_Monster","Los Angeles, CA","en","816565537",14,FALSE,"http://pbs.twimg.com/profile_images/825171240591634432/4gwhpOua_normal.jpg"
"125","Building superior sports facilities of the future for the youth of today.",29359,67853,1083,39316,"https://t.co/4wfqywUIPY","Sports Venues FLA",2011-08-20 12:50:15,FALSE,FALSE,"sportsvenuesfla","Central Florida","en","358750258",951,FALSE,"http://pbs.twimg.com/profile_images/614608161190756352/gHZcB9mV_normal.jpg"
"126","Profundamente argentina. Me emocionan las peliculas de amor. Bloqueadora serial. #FollowBack",164,208,2,439,NA,"Abril Valdez",2016-10-06 19:31:08,FALSE,FALSE,"mikhailn0bg","Reconquista, Argentina.","es","784113782343798784",0,FALSE,"http://pbs.twimg.com/profile_images/795719602114207745/OhJOwv6K_normal.jpg"
"127","sadly very much alive",658,142,10260,472,NA,"michael <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>",2015-10-03 20:44:25,FALSE,FALSE,"cocainemans","wherever theres food","en-GB","3855513023",0,FALSE,"http://pbs.twimg.com/profile_images/814249455163686912/3xq_LFOM_normal.jpg"
"128","ja pensou que eu posso ser aquela pessoa que vai te fazer feliz , mas vc nunca deu chance ?",11955,368,4026,290,NA,"Injusti<U+00E7>ada",2013-07-31 16:01:59,FALSE,FALSE,"Cudebundex","Rio de Janeiro, Brasil","pt","1635780480",1,FALSE,"http://pbs.twimg.com/profile_images/831722804861083648/cI6Z0VRI_normal.jpg"
"129","PhD student at @UvA_AISSR / originally from Chile / human geography, urban governance, env. disasters",3212,213,5558,571,NA,"R Fuentealba",2009-09-01 02:48:18,FALSE,FALSE,"ffricardo","Chile","en","70578323",3,FALSE,"http://pbs.twimg.com/profile_images/826080435914555393/GP3Enujy_normal.jpg"
"130","STANS: LADY GAGA, MARIAH CAREY, BEBE REXHA, TINASHE, TOVE LO",41775,1078,52889,4997,NA,"ADRIAN",2011-03-06 21:22:18,FALSE,FALSE,"luisARTPOP67","Monterrey, Mexico ","es","261861573",30,FALSE,"http://pbs.twimg.com/profile_images/819397213390536705/RBZp8ohW_normal.jpg"
"131","MD",10682,440,1497,343,NA,"Ruben Ventura",2010-08-30 17:16:30,FALSE,FALSE,"holaruben","Chacao, Miranda","es","184858022",9,FALSE,"http://pbs.twimg.com/profile_images/745633955894943745/F3YGNI4O_normal.jpg"
"132","I am an Artist, Choreographer, Dancer, Instructor, Singer, Voice Impressionist, Comedian, Stylist, Dreamer, and Aspiring Housewife. Let me entertain you! XOXOX",4588,1417,2011,1726,"https://t.co/qcTbiOy9aM","Ambrose Respicio",2009-04-04 18:57:56,FALSE,FALSE,"SHABLAMbrose","Los Angeles, California ","en","28848508",22,FALSE,"http://pbs.twimg.com/profile_images/702365477134323713/MZyvF1BX_normal.jpg"
"133","God Family Football",1116,547,317,1178,NA,"Courtney",2011-01-05 11:21:28,FALSE,FALSE,"Courtney0885","Finland","en","234324558",2,FALSE,"http://pbs.twimg.com/profile_images/828509817488678912/fS3knnRI_normal.jpg"
"134","'No one asked your opinion, you filthy Mudblood'",54122,2072,34031,2293,"https://t.co/pudbqRVJkJ","aisyah",2013-05-23 14:54:44,FALSE,FALSE,"aisyahpov","diagon alley","en","1451725447",18,FALSE,"http://pbs.twimg.com/profile_images/832480121659416577/TwTCVvIY_normal.jpg"
"135","<U+53CB><U+9054><U+52DF><U+96C6><U+76EE><U+6307><U+305B><U+FF01>50000<U+4EBA><U+52DF><U+96C6><U+304A><U+9858><U+3044><U+3057><U+307E><U+3059>
<U+30D5><U+30A9><U+30ED>100<U+FF05><U+627F><U+8A8D> <U+30D5><U+30A9><U+30ED>100<U+FF05><U+8FD4> <U+3057><U+307E><U+3059><U+30D5><U+30A9><U+30ED><U+30EF><U+30FC>100K",256,192,324,168,NA,"<U+4FE1><U+91CE><U+4E00><U+4E5F> 9",2016-12-19 03:26:15,FALSE,FALSE,"yiyexinyeyrw9","<U+5927><U+962A> <U+5CB8><U+548C><U+7530><U+5E02>","ja","810687664542203904",0,FALSE,"http://pbs.twimg.com/profile_images/810691757918687232/cq4R65OE_normal.jpg"
"136","sigam-me s<U+00F3> se tiveres m<U+00E1>s inten<U+00E7><U+00F5>es",19374,1457,8484,2185,NA,"Joanne",2013-07-30 04:45:52,FALSE,FALSE,"FCM0THERM0NSTER","sp","pt","1632003612",4,FALSE,"http://pbs.twimg.com/profile_images/831640835309576192/-0vJVNz-_normal.jpg"
"137","I'm gone with the wind fabulous",125273,1867,12475,449,NA,"kyle kardashian",2012-03-08 02:40:35,FALSE,FALSE,"kme82695","Calabasas, CA","en","518135122",13,FALSE,"http://pbs.twimg.com/profile_images/818319017832222720/4b6AeXzc_normal.jpg"
"138","your queen's have crowns, mine has talent and saves lives.",43815,3062,8788,295,NA,"Lady Gaga",2013-11-13 17:45:32,FALSE,FALSE,"satanlovesgaga","DALLAS artRAVE 7/17/14","en","2192673038",53,FALSE,"http://pbs.twimg.com/profile_images/832577185349255171/EBlACCKA_normal.jpg"
